date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:23:17	6474/6474	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-194a%22	https://ps2dev.github.io/ps2sdk/structapa__journal__t.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/structapa__journal__t.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:23:17	5565/5565	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-15bd%22	https://ps2dev.github.io/ps2sdk/structapa_fs_type.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/structapa_fs_type.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:23:17	10026/10026	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-272a%22	https://ps2dev.github.io/ps2sdk/structapa__ps2time__t.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/structapa__ps2time__t.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:23:17	5546/5546	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-15aa%22	https://ps2dev.github.io/ps2sdk/structapa__sub__t.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/structapa__sub__t.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:23:18	13945/13945	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-3679%22	https://ps2dev.github.io/ps2sdk/usbd_8c.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/usbd_8c.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:23:18	26661/26661	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-6825%22	https://ps2dev.github.io/ps2sdk/draw__tests_8h.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/draw__tests_8h.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:23:18	11093/11093	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-2b55%22	https://ps2dev.github.io/ps2sdk/struct_a_s_c_i_i_date.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/struct_a_s_c_i_i_date.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:23:18	6456/6456	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-1938%22	https://ps2dev.github.io/ps2sdk/structbdm__mounts.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/structbdm__mounts.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:23:18	68335/68335	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-10aef%22	https://ps2dev.github.io/ps2sdk/ee_2rpc_2audsrv_2include_2audsrv_8h.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/ee_2rpc_2audsrv_2include_2audsrv_8h.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:23:18	17082/17082	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-42ba%22	https://ps2dev.github.io/ps2sdk/draw__blending_8h.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/draw__blending_8h.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:23:18	10551/10551	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-2937%22	https://ps2dev.github.io/ps2sdk/struct_bus_information_block.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/struct_bus_information_block.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:23:18	8241/8241	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-2031%22	https://ps2dev.github.io/ps2sdk/structblock__device.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/structblock__device.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:23:58	7991/7991	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-1f37%22	https://ps2dev.github.io/ps2sdk/cdrom_8h.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/cdrom_8h.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:23:58	6776/6776	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-1a78%22	https://ps2dev.github.io/ps2sdk/struct_bus_information_block_header.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/struct_bus_information_block_header.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:23:59	11241/11241	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-2be9%22	https://ps2dev.github.io/ps2sdk/struct_cache_info_dir.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/struct_cache_info_dir.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:23:59	5763/5763	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-1683%22	https://ps2dev.github.io/ps2sdk/struct_callback_entry.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/struct_callback_entry.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:23:59	7032/7032	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-1b78%22	https://ps2dev.github.io/ps2sdk/sjis_8c.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/sjis_8c.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:23:59	123868/123868	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-1e3dc%22	https://ps2dev.github.io/ps2sdk/ps2cam_8h.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/ps2cam_8h.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:23:59	13112/13112	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-3338%22	https://ps2dev.github.io/ps2sdk/libcdvd-rpc_8h.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/libcdvd-rpc_8h.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:23:59	36655/36655	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-8f2f%22	https://ps2dev.github.io/ps2sdk/struct_c_d_vol_desc.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/struct_c_d_vol_desc.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:23:59	12955/12955	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-329b%22	https://ps2dev.github.io/ps2sdk/sifcmd_8c.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/sifcmd_8c.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:23:59	34298/34298	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-85fa%22	https://ps2dev.github.io/ps2sdk/draw__buffers_8h.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/draw__buffers_8h.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:23:59	36589/36589	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-8eed%22	https://ps2dev.github.io/ps2sdk/ps2ip__rpc_8h.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/ps2ip__rpc_8h.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:23:59	8910/8910	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-22ce%22	https://ps2dev.github.io/ps2sdk/struct_command_descriptor_block.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/struct_command_descriptor_block.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:23:59	37979/37979	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-945b%22	https://ps2dev.github.io/ps2sdk/osd__config_8h.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/osd__config_8h.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:24:39	54067/54067	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-d333%22	https://ps2dev.github.io/ps2sdk/erl_8c.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/erl_8c.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:24:39	9926/9926	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-26c6%22	https://ps2dev.github.io/ps2sdk/devscan_8h.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/devscan_8h.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:24:39	8290/8290	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-2062%22	https://ps2dev.github.io/ps2sdk/osd__config_8c.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/osd__config_8c.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:24:40	4691/4691	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-1253%22	https://ps2dev.github.io/ps2sdk/struct_devctl_cmd_tbl__t.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/struct_devctl_cmd_tbl__t.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:24:40	25079/25079	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-61f7%22	https://ps2dev.github.io/ps2sdk/devfs_8h.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/devfs_8h.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:24:40	5754/5754	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-167a%22	https://ps2dev.github.io/ps2sdk/struct_directory_header.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/struct_directory_header.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:24:40	14106/14106	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-371a%22	https://ps2dev.github.io/ps2sdk/struct_dir_toc_entry.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/struct_dir_toc_entry.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:24:40	12547/12547	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-3103%22	https://ps2dev.github.io/ps2sdk/struct_d_m_a___c_h_c_r.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/struct_d_m_a___c_h_c_r.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:25:20	11617/11617	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-2d61%22	https://ps2dev.github.io/ps2sdk/struct_d_m_a_channel_reg_block.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/struct_d_m_a_channel_reg_block.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:25:20	5788/5788	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-169c%22	https://ps2dev.github.io/ps2sdk/struct_d_m_a_r_reg_block.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/struct_d_m_a_r_reg_block.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:25:20	52329/52329	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-cc69%22	https://ps2dev.github.io/ps2sdk/freepad_8h.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/freepad_8h.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:25:20	11133/11133	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-2b7d%22	https://ps2dev.github.io/ps2sdk/structdma__command.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/structdma__command.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:25:20	12826/12826	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-321a%22	https://ps2dev.github.io/ps2sdk/structdma__tag__t.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/structdma__tag__t.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:25:20	10875/10875	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-2a7b%22	https://ps2dev.github.io/ps2sdk/structelf__pheader__t.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/structelf__pheader__t.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:25:21	12826/12826	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-321a%22	https://ps2dev.github.io/ps2sdk/structelf__section__t.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/structelf__section__t.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:25:21	6613/6613	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-19d5%22	https://ps2dev.github.io/ps2sdk/structelf__str.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/structelf__str.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:25:59	9198/9198	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-23ee%22	https://ps2dev.github.io/ps2sdk/structelf__symbol__t.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/structelf__symbol__t.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:26:00	30098/30098	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-7592%22	https://ps2dev.github.io/ps2sdk/upsamplers_8c.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/upsamplers_8c.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:26:00	22099/22099	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-5653%22	https://ps2dev.github.io/ps2sdk/erl_8h.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/erl_8h.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:26:00	20318/20318	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-4f5e%22	https://ps2dev.github.io/ps2sdk/ioptrap_8h.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/ioptrap_8h.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:26:00	5735/5735	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-1667%22	https://ps2dev.github.io/ps2sdk/structexport__list__t.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/structexport__list__t.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:26:00	10052/10052	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-2744%22	https://ps2dev.github.io/ps2sdk/struct_f_h_a_n_d_l_e.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/struct_f_h_a_n_d_l_e.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:26:01	38242/38242	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-9562%22	https://ps2dev.github.io/ps2sdk/ps2__fio_8c.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/ps2__fio_8c.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:26:01	8385/8385	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-20c1%22	https://ps2dev.github.io/ps2sdk/structfdtable.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/structfdtable.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:26:40	12892/12892	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-325c%22	https://ps2dev.github.io/ps2sdk/fls_8h.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/fls_8h.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:26:40	5223/5223	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-1467%22	https://ps2dev.github.io/ps2sdk/structfile__system.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/structfile__system.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:26:40	67474/67474	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-10792%22	https://ps2dev.github.io/ps2sdk/file_xio_8h.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/file_xio_8h.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:26:40	5232/5232	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-1470%22	https://ps2dev.github.io/ps2sdk/structfontx__hdr_8block.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/structfontx__hdr_8block.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:26:41	8568/8568	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-2178%22	https://ps2dev.github.io/ps2sdk/structfodtable.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/structfodtable.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:26:41	10934/10934	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-2ab6%22	https://ps2dev.github.io/ps2sdk/structfontx__hdr.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/structfontx__hdr.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:26:41	35254/35254	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-89b6%22	https://ps2dev.github.io/ps2sdk/font_8h.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/font_8h.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:26:41	7544/7544	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-1d78%22	https://ps2dev.github.io/ps2sdk/structfs__dirent.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/structfs__dirent.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:27:20	5805/5805	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-16ad%22	https://ps2dev.github.io/ps2sdk/structhandler_table_entry.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/structhandler_table_entry.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:27:20	19337/19337	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-4b89%22	https://ps2dev.github.io/ps2sdk/gif__registers_8h.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/gif__registers_8h.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:27:20	69506/69506	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-10f82%22	https://ps2dev.github.io/ps2sdk/graph_8h.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/graph_8h.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:27:20	35730/35730	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-8b92%22	https://ps2dev.github.io/ps2sdk/ioctl_8h.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/ioctl_8h.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:27:21	9004/9004	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-232c%22	https://ps2dev.github.io/ps2sdk/structhitem.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/structhitem.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:27:21	11909/11909	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-2e85%22	https://ps2dev.github.io/ps2sdk/structhtab.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/structhtab.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:27:21	10263/10263	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-2817%22	https://ps2dev.github.io/ps2sdk/structhdd__file__slot__t.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/structhdd__file__slot__t.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:27:21	72669/72669	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-11bdd%22	https://ps2dev.github.io/ps2sdk/hdd-ioctl_8h.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/hdd-ioctl_8h.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:27:59	7591/7591	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-1da7%22	https://ps2dev.github.io/ps2sdk/structieee1394___tr_block_rd_packet_hdr.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/structieee1394___tr_block_rd_packet_hdr.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
18:27:59	7677/7677	U-----	200	untouched ('OK')	text/html	etag:W/%2261b1f71e-1dfd%22	https://ps2dev.github.io/ps2sdk/structieee1394___tr_packet_hdr.html	/srv/http/rinassam/mirrors/ps2sdk/ps2dev.github.io/ps2sdk/structieee1394___tr_packet_hdr.html	(from https://ps2dev.github.io/ps2sdk/annotated.html)
